node,khop_count,khop_fraction
6052,924,0.0916030534351145
5764,1169,0.11589174184594032
6372,432,0.04282740160602756
5876,1318,0.13066322989987111
6002,1051,0.10419351640725687
5765,577,0.05720233964508774
6111,973,0.09646079111727966
6289,512,0.050758401903440074
6312,541,0.05363338951125211
5768,1139,0.11291761673441063
5959,663,0.06572816496480618
13205,18,0.001784475066917815
6041,880,0.08724100327153762
6310,493,0.0488747893328046
6398,802,0.07950827798156042
6447,1041,0.1032021413700803
5771,750,0.0743531277882423
6282,856,0.08486170318231387
5831,512,0.050758401903440074
6018,885,0.0877366907901259
5774,1437,0.14246059284227222
13386,98,0.009715475364330326
6193,733,0.07266779022504213
6255,824,0.08168930306334886
6301,556,0.055120452067016955
5777,881,0.08734014077525527
5778,1265,0.12540894220283533
6167,353,0.03499553881233271
5779,1116,0.11063745414890452
5818,1052,0.10429265391097452
6216,948,0.09398235352433826
5783,1350,0.13383563001883614
5784,902,0.08942202835332606
5911,326,0.03231882621195598
5786,938,0.09299097848716169
5787,1285,0.12739169227718847
6356,326,0.03231882621195598
5805,1126,0.1116288291860811
5790,1291,0.1279865172994944
5859,1186,0.11757707940914047
6376,860,0.0852582531971845
5791,1189,0.11787449192029345
6315,704,0.0697928026172301
10031,63,0.006245662734212352
5793,617,0.06116783979379399
5794,1074,0.10647367899276296
6124,550,0.05452562704471101
5795,1278,0.12669772975116486
5796,678,0.06721522752057103
5798,1164,0.11539605432735203
5803,1008,0.09993060374739764
5804,1309,0.1297709923664122
5988,450,0.044611876672945375
6242,332,0.032913651234261924
6392,404,0.04005155150193318
5808,960,0.09517200356895013
5811,1108,0.10984435411916328
5813,495,0.04907306434023991
8945,173,0.017150788143154554
5815,654,0.06483592743134728
5816,987,0.09784871616932686
6210,725,0.07187469019530088
6090,419,0.04153861405769803
6054,533,0.05284028948151086
5817,593,0.058788539704570236
5923,1054,0.10449092891840983
5819,1430,0.14176663031624864
5928,733,0.07266779022504213
5820,1317,0.13056409239615346
5821,754,0.07474967780311292
6275,1049,0.10399524139982155
5822,1301,0.12897789233667095
5863,597,0.059185089719440864
6327,431,0.042728264102309906
5823,600,0.059482502230593835
5824,1130,0.11202537920095172
5825,955,0.09467631605036185
5826,569,0.05640923961534649
5827,248,0.024586100921978785
6381,363,0.03598691384950927
6269,1059,0.10498661643699812
5830,1126,0.1116288291860811
5832,355,0.03519381381976802
5833,1170,0.11599087934965797
5834,776,0.07693070288490136
6263,503,0.04986616436998116
11929,37,0.003668087637553286
5835,701,0.06949539010607712
5836,1109,0.10994349162288093
5837,357,0.03539208882720333
5841,360,0.0356895013383563
5842,1162,0.11519777931991672
6215,524,0.05194805194805195
5843,787,0.07802121542579558
5844,1303,0.12917616734410628
5845,397,0.03935758897590959
6297,931,0.0922970159611381
5846,424,0.042034301576286306
5847,954,0.0945771785466442
6117,472,0.046792901754733815
5848,1135,0.11252106671954
5850,1423,0.14107266779022504
5948,845,0.08377119064141965
5852,1312,0.13006840487756519
5853,523,0.051848914444334294
6212,1029,0.10201249132546843
5855,650,0.06443937741647665
5856,677,0.06711609001685337
6285,951,0.09427976603549122
5858,1171,0.11609001685337564
6169,882,0.08743927827897294
6415,871,0.08634876573807872
5860,1468,0.14553385545751957
5861,1128,0.11182710419351641
6014,379,0.03757311390899177
5864,1125,0.11152969168236344
6082,1280,0.1268960047586002
5865,1331,0.13195201744820065
5866,432,0.04282740160602756
5869,856,0.08486170318231387
5870,1271,0.12600376722514128
6346,849,0.08416774065629028
5872,969,0.09606424110240905
13780,45,0.0044611876672945375
5874,1027,0.10181421631803311
5875,701,0.06949539010607712
6340,687,0.06810746505402994
6238,505,0.050064439377416475
5877,679,0.06731436502428868
14120,23,0.002280162585506097
5878,334,0.03311192624169723
6237,505,0.050064439377416475
5982,1187,0.11767621691285814
5880,663,0.06572816496480618
5881,631,0.06255576484584119
6043,283,0.02805591355209676
5882,441,0.04371963913948647
5883,673,0.06671954000198276
5884,974,0.09655992862099733
6203,275,0.027262813522355506
5885,892,0.0884306533161495
5886,1172,0.11618915435709329
5887,307,0.030435213641320513
5888,900,0.08922375334589075
5891,1275,0.12640031724001188
5892,935,0.09269356597600872
5894,1085,0.10756419153365718
6353,573,0.05680578963021711
6316,914,0.09061167839793793
5898,838,0.08307722811539606
5899,1165,0.1154951918310697
6053,692,0.06860315257261822
5900,599,0.05938336472687618
5901,920,0.09120650342024388
5902,1185,0.11747794190542282
5903,1263,0.12521066719540003
5905,1057,0.10478834142956281
5981,602,0.05968077723802915
5907,913,0.09051254089422028
6047,681,0.067512640031724
5908,1198,0.11876672945375236
5909,585,0.05799543967482899
5910,1244,0.12332705462476455
5912,438,0.0434222266283335
5914,493,0.0488747893328046
5915,1057,0.10478834142956281
5916,798,0.0791117279666898
5918,1581,0.15673639337761475
6088,975,0.09665906612471498
5919,295,0.029245563596708636
5920,1000,0.0991375037176564
5921,768,0.07613760285516011
5924,447,0.044314464161792404
6012,950,0.09418062853177357
5926,1125,0.11152969168236344
5927,694,0.06880142758005353
6181,863,0.08555566570833746
5931,1244,0.12332705462476455
5936,383,0.0379696639238624
5938,1193,0.11827104193516408
5939,1048,0.1038961038961039
5940,774,0.07673242787746605
5941,858,0.08505997818974918
5942,583,0.05779716466739367
5943,470,0.0465946267472985
5944,341,0.03380588876772083
5945,630,0.062456627342123525
6388,397,0.03935758897590959
12210,25,0.00247843759294141
5946,682,0.06761177753544166
5949,1093,0.10835729156339843
12774,45,0.0044611876672945375
5950,507,0.05026271438485179
5951,629,0.06235748983840587
5952,488,0.04837910181421632
5953,693,0.06870229007633588
6166,635,0.0629523148607118
5954,1131,0.11212451670466937
5955,647,0.06414196490532369
6023,793,0.07861604044810151
6325,327,0.03241796371567364
5956,528,0.05234460196292257
5957,606,0.06007732725289977
6222,682,0.06761177753544166
5958,734,0.07276692772875978
5960,731,0.07246951521760682
5961,591,0.05859026469713493
5962,1287,0.12758996728462377
6067,361,0.03578863884207396
5963,849,0.08416774065629028
5965,585,0.05799543967482899
5966,769,0.07623674035887776
5967,461,0.045702389213839595
5968,926,0.09180132844254982
5969,1083,0.10736591652622186
5971,1032,0.10230990383662139
11988,46,0.004560325171012194
5973,712,0.07058590264697134
7190,833,0.08258154059680778
5975,1241,0.12302964211361157
5976,521,0.05165063943689898
5977,553,0.054823039555863984
5978,482,0.04778427679191038
5979,592,0.05868940220085258
5983,978,0.09695647863586795
5984,1206,0.1195598294834936
5985,487,0.04827996431049866
5986,1208,0.11975810449092891
13224,49,0.004857737682165163
5987,1014,0.10052542876970358
5992,1407,0.13948646773074255
5994,852,0.08446515316744324
5995,667,0.06612471497967681
5996,628,0.06225835233468821
5997,965,0.09566769108753842
5998,659,0.06533161494993556
5999,725,0.07187469019530088
11878,32,0.0031724001189650046
6001,488,0.04837910181421632
6003,964,0.09556855358382076
6005,834,0.08268067810052543
6006,943,0.09348666600574998
6007,397,0.03935758897590959
6009,641,0.06354713988301774
6010,983,0.09745216615445623
6011,454,0.045008426687816
7381,404,0.04005155150193318
6013,615,0.060969564786358676
6015,811,0.08040051551501934
6016,761,0.07544364032913652
6019,374,0.03707742639040349
6020,341,0.03380588876772083
6021,506,0.05016357688113413
6022,658,0.0652324774462179
6024,365,0.036185188856944585
6025,594,0.05888767720828789
6027,507,0.05026271438485179
6029,637,0.06315058986814712
6031,751,0.07445226529195995
6032,1240,0.12293050460989392
6033,810,0.08030137801130167
6037,643,0.06374541489045306
6038,709,0.07028849013581838
6040,445,0.0441161891543571
6042,564,0.055913552096758204
6044,1024,0.10151680380688015
6045,1083,0.10736591652622186
6046,1149,0.1139089917715872
6048,1015,0.10062456627342123
6049,354,0.035094676316050365
11825,35,0.0034698126301179735
9411,73,0.007237037771388916
6056,943,0.09348666600574998
6057,798,0.0791117279666898
6058,1015,0.10062456627342123
6059,991,0.09824526618419749
6060,671,0.06652126499454744
6063,818,0.08109447804104293
6064,940,0.093189253494597
6065,590,0.05849112719341727
6068,474,0.04699117676216913
6069,375,0.03717656389412115
6072,1219,0.12084861703182313
6073,993,0.09844354119163279
6074,367,0.03638346386437989
6076,778,0.07712897789233666
6078,692,0.06860315257261822
6081,661,0.06552988995737087
6084,668,0.06622385248339446
6723,360,0.0356895013383563
6085,822,0.08149102805591356
6086,375,0.03717656389412115
6089,648,0.06424110240904134
6092,635,0.0629523148607118
6094,499,0.04946961435511054
6095,472,0.046792901754733815
6096,668,0.06622385248339446
6097,845,0.08377119064141965
6098,688,0.06820660255774759
6099,1026,0.10171507881431545
6100,692,0.06860315257261822
6101,1216,0.12055120452067017
6102,428,0.042430851591156934
6104,1091,0.10815901655596312
6105,592,0.05868940220085258
6106,526,0.05214632695548726
6107,876,0.086844453256667
6110,577,0.05720233964508774
6112,1070,0.10607712897789234
6974,857,0.08496084068603152
6114,584,0.05789630217111133
6115,598,0.05928422722315852
6116,1063,0.10538316645186874
6119,363,0.03598691384950927
6120,870,0.08624962823436105
6121,493,0.0488747893328046
6122,557,0.05521958957073461
6123,722,0.07157727768414791
6125,590,0.05849112719341727
6126,694,0.06880142758005353
6127,621,0.06156438980866462
6128,752,0.07455140279567761
6129,746,0.07395657777337167
14907,23,0.002280162585506097
6130,393,0.03896103896103896
6131,866,0.08585307821949044
6132,464,0.045999801724992566
6133,448,0.04441360166551006
6137,422,0.041836026568851
6138,551,0.05462476454842867
6140,1199,0.11886586695747
6141,529,0.05244373946664023
6143,985,0.09765044116189155
6144,1004,0.09953405373252701
6145,813,0.08059879052245464
9919,28,0.002775850104094379
6618,809,0.08020224050758402
6150,650,0.06443937741647665
6152,712,0.07058590264697134
6601,587,0.0581937146822643
6153,845,0.08377119064141965
6154,1011,0.10022801625855061
6160,452,0.04481015168038069
6161,532,0.0527411519777932
6162,564,0.055913552096758204
6164,658,0.0652324774462179
6165,534,0.052939426985228515
14315,19,0.0018836125706354714
6168,783,0.07762466541092496
6170,1357,0.13452959254485972
6171,1142,0.11321502924556359
6172,544,0.05393080202240508
6173,1158,0.1148012293050461
6175,906,0.08981857836819669
6176,675,0.06691781500941807
6178,588,0.05829285218598196
6179,965,0.09566769108753842
6180,695,0.0689005650837712
6182,591,0.05859026469713493
6183,446,0.04421532665807475
6185,874,0.08664617824923168
6186,671,0.06652126499454744
6188,594,0.05888767720828789
6189,685,0.06790919004659463
6192,431,0.042728264102309906
6194,1184,0.11737880440170516
6195,481,0.04768513928819272
6196,981,0.09725389114702092
6197,777,0.07702984038861901
6198,368,0.03648260136809755
6199,457,0.04530583919896897
6204,974,0.09655992862099733
6205,573,0.05680578963021711
6206,944,0.09358580350946763
6207,836,0.08287895310796074
6208,412,0.04084465153167443
6209,830,0.0822841280856548
6211,753,0.07465054029939526
10423,35,0.0034698126301179735
6213,453,0.044909289184098346
6217,753,0.07465054029939526
6218,836,0.08287895310796074
12702,24,0.0023793000892237534
6221,935,0.09269356597600872
12274,20,0.001982750074353128
6223,951,0.09427976603549122
6224,824,0.08168930306334886
6225,1047,0.10379696639238624
6226,769,0.07623674035887776
6227,953,0.09447804104292654
6228,727,0.07207296520273619
6229,700,0.06939625260235947
6231,578,0.057301477148805395
6233,600,0.059482502230593835
6234,661,0.06552988995737087
6235,848,0.08406860315257261
6240,756,0.07494795281054822
6241,992,0.09834440368791514
6243,563,0.05581441459304055
6244,782,0.07752552790720729
6247,222,0.02200852582531972
6248,273,0.027064538514920196
6250,892,0.0884306533161495
6251,727,0.07207296520273619
6252,654,0.06483592743134728
6254,516,0.051154951918310695
6259,687,0.06810746505402994
6260,823,0.08159016555963121
7538,1030,0.10211162882918608
6262,982,0.09735302865073857
6266,658,0.0652324774462179
6267,595,0.05898681471200555
6268,691,0.06850401506890057
6270,545,0.054029939526122735
6272,694,0.06880142758005353
6273,956,0.09477545355407951
11240,30,0.0029741251115296915
6276,791,0.0784177654406662
6278,602,0.05968077723802915
6279,648,0.06424110240904134
6280,846,0.0838703281451373
6281,625,0.06196093982353525
6283,390,0.03866362644988599
6284,505,0.050064439377416475
6287,832,0.08248240309309011
6288,878,0.08704272826410231
6290,854,0.08466342817487855
6292,681,0.067512640031724
6293,656,0.06503420243878259
6294,856,0.08486170318231387
6295,593,0.058788539704570236
6296,321,0.031823138693367704
6299,615,0.060969564786358676
6302,495,0.04907306434023991
6303,624,0.06186180231981759
6304,1035,0.10260731634777437
6305,401,0.03975413899078021
6307,842,0.08347377813026668
7716,975,0.09665906612471498
6308,512,0.050758401903440074
6309,914,0.09061167839793793
6879,635,0.0629523148607118
6311,478,0.04738772677703976
6313,1113,0.11034004163775156
6314,890,0.0882323783087142
6317,770,0.07633587786259542
6318,842,0.08347377813026668
6320,441,0.04371963913948647
6321,759,0.0752453653217012
6322,937,0.09289184098344404
6323,1052,0.10429265391097452
6326,463,0.04590066422127491
6328,241,0.02389213839595519
6329,429,0.04252998909487459
6330,826,0.08188757807078417
6332,244,0.02418955090710816
6333,981,0.09725389114702092
6336,805,0.0798056904927134
6337,388,0.03846535144245068
6338,613,0.06077128977892337
6339,1058,0.10488747893328046
6342,888,0.08803410330127888
6344,852,0.08446515316744324
6345,652,0.06463765242391196
6347,726,0.07197382769901854
6348,915,0.0907108159016556
6349,1183,0.11727966689798751
6350,911,0.09031426588678497
6351,273,0.027064538514920196
6359,380,0.037672251412709426
6360,1012,0.10032715376226826
6365,415,0.0411420640428274
6366,566,0.05611182710419352
6367,420,0.041637751561415685
6371,693,0.06870229007633588
7804,565,0.05601268960047586
6373,1037,0.10280559135520967
6374,961,0.09527114107266779
10987,24,0.0023793000892237534
6377,725,0.07187469019530088
6378,894,0.08862892832358481
6379,415,0.0411420640428274
6380,425,0.042133439080003963
6382,913,0.09051254089422028
6383,393,0.03896103896103896
6386,713,0.07068504015068901
6387,1081,0.10716764151878656
6390,721,0.07147814018043026
6393,1062,0.10528402894815109
6394,905,0.08971944086447903
9488,29,0.0028749876078120354
6395,588,0.05829285218598196
6397,1000,0.0991375037176564
6400,668,0.06622385248339446
6401,531,0.052642014474075544
6404,799,0.07921086547040745
6405,651,0.06453851492019431
6406,664,0.06582730246852385
6407,326,0.03231882621195598
6408,605,0.05997818974918211
6409,746,0.07395657777337167
6410,798,0.0791117279666898
6413,492,0.04877565182908694
6414,621,0.06156438980866462
6417,783,0.07762466541092496
6418,993,0.09844354119163279
6419,970,0.0961633786061267
6826,358,0.035491226330920986
6420,322,0.031922276197085354
6508,1253,0.12421929215822346
6594,928,0.09199960344998513
6422,1042,0.10330127887379796
6459,828,0.08208585307821949
6423,545,0.054029939526122735
6824,342,0.03390502627143849
6424,1179,0.11688311688311688
6862,508,0.050361851888569446
6557,1078,0.10687022900763359
6425,568,0.05631010211162883
6688,607,0.06017646475661743
6427,1030,0.10211162882918608
6472,1306,0.12947357985525926
6729,802,0.07950827798156042
6740,277,0.02746108852979082
6842,614,0.060870427282641026
6910,658,0.0652324774462179
6535,1291,0.1279865172994944
6640,724,0.07177555269158323
6429,941,0.09328839099831467
6930,711,0.0704867651432537
6495,770,0.07633587786259542
6430,1333,0.13215029245563598
6431,719,0.07127986517299495
6945,258,0.025577475959155348
6432,1211,0.12005551700208189
6503,420,0.041637751561415685
6433,1056,0.10468920392584515
6822,728,0.07217210270645386
6817,554,0.05492217705958164
6449,1048,0.1038961038961039
6835,420,0.041637751561415685
6694,487,0.04827996431049866
6434,1142,0.11321502924556359
6900,950,0.09418062853177357
6454,1173,0.11628829186081094
6435,1043,0.10340041637751561
6925,890,0.0882323783087142
6567,954,0.0945771785466442
6436,1111,0.11014176663031625
6438,778,0.07712897789233666
6671,597,0.059185089719440864
6529,716,0.07098245266184197
6439,1257,0.12461584217309409
6494,559,0.05541786457816992
6440,528,0.05234460196292257
6441,380,0.037672251412709426
6918,651,0.06453851492019431
6442,1185,0.11747794190542282
6578,700,0.06939625260235947
6443,638,0.06324972737186478
6659,541,0.05363338951125211
6444,1189,0.11787449192029345
6638,679,0.06731436502428868
6445,631,0.06255576484584119
6760,612,0.06067215227520571
6446,578,0.057301477148805395
6827,793,0.07861604044810151
6613,872,0.08644790324179637
6513,268,0.02656885099633191
6604,933,0.09249529096857341
6448,996,0.09874095370278577
6877,767,0.07603846535144244
6751,380,0.037672251412709426
6559,574,0.05690492713393477
6450,764,0.07574105284028948
6649,648,0.06424110240904134
6451,1138,0.11281847923069298
6452,1198,0.11876672945375236
6453,1162,0.11519777931991672
6749,643,0.06374541489045306
6512,450,0.044611876672945375
6455,501,0.049667889362545854
6456,312,0.030930901159908795
6457,1151,0.1141072667790225
6458,812,0.08049965301873699
6460,741,0.07346089025478339
6708,754,0.07474967780311292
6461,797,0.07901259046297214
6947,687,0.06810746505402994
6462,1336,0.13244770496678893
6702,565,0.05601268960047586
6463,585,0.05799543967482899
6464,1208,0.11975810449092891
6498,912,0.09041340339050263
6465,847,0.08396946564885496
6875,770,0.07633587786259542
6706,915,0.0907108159016556
6467,464,0.045999801724992566
6647,737,0.07306434023991276
6469,968,0.09596510359869138
6470,645,0.06394368989788837
6739,615,0.060969564786358676
6471,713,0.07068504015068901
6665,641,0.06354713988301774
6473,617,0.06116783979379399
6474,1086,0.10766332903737484
6475,903,0.08952116585704371
6476,560,0.055517002081887576
6477,1188,0.11777535441657579
6478,618,0.06126697729751165
6479,634,0.06285317735699415
6480,1162,0.11519777931991672
6891,736,0.0729652027361951
6575,721,0.07147814018043026
6482,468,0.04639635173986319
6483,1336,0.13244770496678893
6631,500,0.0495687518588282
6484,1003,0.09943491622880936
6756,276,0.027361951026073163
6485,641,0.06354713988301774
6486,1216,0.12055120452067017
6544,589,0.058391989689699615
6833,668,0.06622385248339446
6487,1050,0.1040943789035392
6488,1124,0.11143055417864578
6489,251,0.024883513433131752
6491,790,0.07831862793694855
6493,1242,0.12312877961732924
6496,1222,0.12114602954297611
6497,524,0.05194805194805195
6635,561,0.05561613958560523
6499,819,0.08119361554476058
6500,995,0.0986418161990681
6507,975,0.09665906612471498
6502,467,0.04629721423614554
6509,1076,0.10667195400019827
6510,334,0.03311192624169723
6511,240,0.023793000892237532
6514,577,0.05720233964508774
6515,904,0.08962030336076138
6516,502,0.049767026866263504
6517,804,0.07970655298899573
6518,624,0.06186180231981759
6519,564,0.055913552096758204
6520,769,0.07623674035887776
6521,758,0.07514622781798354
6522,574,0.05690492713393477
6843,430,0.04262912659859225
6525,456,0.04520670169525132
6813,556,0.055120452067016955
6527,617,0.06116783979379399
6815,574,0.05690492713393477
6530,344,0.034103301278873795
6531,932,0.09239615346485576
6533,1079,0.10696936651135125
6675,1097,0.10875384157826906
6534,592,0.05868940220085258
6536,826,0.08188757807078417
6537,721,0.07147814018043026
6538,408,0.04044810151680381
6539,818,0.08109447804104293
6540,1172,0.11618915435709329
6543,675,0.06691781500941807
6545,874,0.08664617824923168
6547,451,0.04471101417666303
6548,985,0.09765044116189155
6549,698,0.06919797759492416
6550,1242,0.12312877961732924
6551,817,0.08099534053732527
6552,1285,0.12739169227718847
6553,943,0.09348666600574998
6555,1273,0.12620204223257658
6558,691,0.06850401506890057
6560,853,0.0845642906711609
6561,403,0.03995241399821552
6563,750,0.0743531277882423
6565,966,0.09576682859125607
6566,958,0.09497372856151481
6568,1103,0.109348666600575
6570,651,0.06453851492019431
6571,672,0.06662040249826509
6572,600,0.059482502230593835
6573,475,0.047090314265886786
6574,1076,0.10667195400019827
6576,747,0.07405571527708932
6579,561,0.05561613958560523
6580,777,0.07702984038861901
6581,697,0.06909884009120651
6582,799,0.07921086547040745
6583,552,0.05472390205214633
6586,533,0.05284028948151086
6588,1068,0.10587885397045703
6589,464,0.045999801724992566
6590,379,0.03757311390899177
6591,520,0.05155150193318132
6592,364,0.03608605135322693
6593,951,0.09427976603549122
6856,634,0.06285317735699415
6595,1118,0.11083572915633984
6597,1005,0.09963319123624467
6598,1001,0.09923664122137404
6599,442,0.043818776643204126
6603,535,0.05303856448894617
6605,582,0.057698027163676016
6606,1033,0.10240904134033905
6607,655,0.06493506493506493
6609,692,0.06860315257261822
6610,423,0.04193516407256865
6611,1004,0.09953405373252701
6612,716,0.07098245266184197
6614,885,0.0877366907901259
6615,248,0.024586100921978785
6616,957,0.09487459105779716
6617,1044,0.10349955388123327
6619,427,0.04233171408743928
6620,347,0.034400713790026766
6621,313,0.03103003866362645
6623,428,0.042430851591156934
6624,928,0.09199960344998513
6625,345,0.03420243878259145
6626,466,0.04619807673242788
6627,389,0.03856448894616833
6630,673,0.06671954000198276
6632,348,0.03449985129374442
6634,986,0.0977495786656092
6637,371,0.03678001387925052
6639,1007,0.09983146624367999
6641,519,0.051452364429463666
6642,748,0.07415485278080698
6643,501,0.049667889362545854
6644,920,0.09120650342024388
6645,916,0.09080995340537325
6646,348,0.03449985129374442
6653,426,0.04223257658372162
6654,494,0.048973926836522255
6656,929,0.09209874095370278
6657,750,0.0743531277882423
6658,743,0.0736591652622187
6660,978,0.09695647863586795
6661,1182,0.11718052939426986
6662,531,0.052642014474075544
6663,900,0.08922375334589075
6664,693,0.06870229007633588
6666,763,0.07564191533657183
6669,665,0.0659264399722415
6672,695,0.0689005650837712
6673,1116,0.11063745414890452
6674,446,0.04421532665807475
6676,567,0.056210964607911175
6678,730,0.07237037771388917
6679,467,0.04629721423614554
6680,1019,0.10102111628829186
6681,298,0.029542976107861604
6682,700,0.06939625260235947
6683,818,0.08109447804104293
6684,708,0.07018935263210073
6686,268,0.02656885099633191
6687,404,0.04005155150193318
6689,594,0.05888767720828789
6691,869,0.0861504907306434
6692,593,0.058788539704570236
6696,396,0.03925845147219193
6697,478,0.04738772677703976
6698,895,0.08872806582730247
6699,812,0.08049965301873699
6700,603,0.0597799147417468
6701,779,0.07722811539605433
6703,316,0.03132745117477942
6704,715,0.07088331515812432
6705,511,0.05065926439972242
6707,665,0.0659264399722415
6709,1192,0.11817190443144641
6710,851,0.08436601566372559
6712,415,0.0411420640428274
6714,1080,0.1070685040150689
7935,571,0.056607514622781796
6717,863,0.08555566570833746
6718,1056,0.10468920392584515
6719,827,0.08198671557450184
6720,792,0.07851690294438386
6724,443,0.04391791414692178
6725,769,0.07623674035887776
6726,393,0.03896103896103896
6727,505,0.050064439377416475
6730,1052,0.10429265391097452
6731,740,0.07336175275106573
6732,554,0.05492217705958164
6733,630,0.062456627342123525
6735,1025,0.1016159413105978
6736,810,0.08030137801130167
6738,708,0.07018935263210073
6743,735,0.07286606523247745
6744,970,0.0961633786061267
6746,299,0.02964211361157926
6747,969,0.09606424110240905
6748,784,0.0777238029146426
6753,495,0.04907306434023991
6754,584,0.05789630217111133
6757,345,0.03420243878259145
6759,460,0.04560325171012194
6761,855,0.08476256567859622
6763,787,0.07802121542579558
6764,734,0.07276692772875978
6766,670,0.06642212749082978
6767,1069,0.10597799147417468
6768,673,0.06671954000198276
6769,677,0.06711609001685337
6771,906,0.08981857836819669
6772,824,0.08168930306334886
6773,568,0.05631010211162883
6776,895,0.08872806582730247
6781,672,0.06662040249826509
6782,418,0.04143947655398037
6784,774,0.07673242787746605
6785,875,0.08674531575294935
6786,475,0.047090314265886786
6787,748,0.07415485278080698
6789,893,0.08852979081986716
6790,314,0.031129176167344105
6791,776,0.07693070288490136
6792,982,0.09735302865073857
13583,32,0.0031724001189650046
6793,790,0.07831862793694855
6794,489,0.04847823931793398
6799,674,0.0668186775057004
6800,515,0.05105581441459304
6802,534,0.052939426985228515
6803,508,0.050361851888569446
6805,935,0.09269356597600872
6806,411,0.04074551402795678
6807,586,0.058094577178546644
6808,526,0.05214632695548726
6809,391,0.038762763953603646
6810,834,0.08268067810052543
6811,496,0.04917220184395757
6812,566,0.05611182710419352
6814,513,0.050857539407157724
6816,468,0.04639635173986319
6819,512,0.050758401903440074
6820,958,0.09497372856151481
13372,27,0.0026767126003767227
6823,490,0.048577376821651634
6828,1030,0.10211162882918608
8079,643,0.06374541489045306
6829,452,0.04481015168038069
6832,847,0.08396946564885496
6834,698,0.06919797759492416
6836,776,0.07693070288490136
6837,495,0.04907306434023991
6839,418,0.04143947655398037
6840,299,0.02964211361157926
6844,400,0.03965500148706256
6845,557,0.05521958957073461
6846,778,0.07712897789233666
6848,585,0.05799543967482899
6850,627,0.062159214830970554
6851,593,0.058788539704570236
6852,563,0.05581441459304055
6853,755,0.07484881530683057
6854,490,0.048577376821651634
6855,819,0.08119361554476058
6860,660,0.06543075245365322
6861,467,0.04629721423614554
12823,13,0.001288787548329533
6863,610,0.0604738772677704
6864,657,0.06513333994250024
6867,568,0.05631010211162883
6869,699,0.06929711509864181
6870,826,0.08188757807078417
6871,608,0.060275602260335084
6872,716,0.07098245266184197
6874,729,0.0722712402101715
6878,965,0.09566769108753842
6880,876,0.086844453256667
6881,758,0.07514622781798354
6882,439,0.043521364132051155
6886,592,0.05868940220085258
6887,710,0.07038762763953604
6888,745,0.073857440269654
6892,531,0.052642014474075544
6893,421,0.04173688906513334
6895,460,0.04560325171012194
6897,983,0.09745216615445623
6898,708,0.07018935263210073
6899,771,0.07643501536631307
6901,865,0.08575394071577278
6903,610,0.0604738772677704
6904,448,0.04441360166551006
6906,600,0.059482502230593835
6909,711,0.0704867651432537
6911,831,0.08238326558937246
6913,855,0.08476256567859622
6915,383,0.0379696639238624
6916,590,0.05849112719341727
6919,567,0.056210964607911175
6920,770,0.07633587786259542
6922,564,0.055913552096758204
6923,338,0.03350847625656786
6924,647,0.06414196490532369
6926,1000,0.0991375037176564
6929,528,0.05234460196292257
6931,408,0.04044810151680381
6934,551,0.05462476454842867
13082,20,0.001982750074353128
6935,743,0.0736591652622187
6936,821,0.0813918905521959
6938,836,0.08287895310796074
6939,694,0.06880142758005353
6940,738,0.07316347774363041
6941,874,0.08664617824923168
6943,832,0.08248240309309011
6944,790,0.07831862793694855
6948,628,0.06225835233468821
7198,359,0.03559036383463864
7309,787,0.07802121542579558
7258,399,0.0395558639833449
7172,308,0.030534351145038167
6949,757,0.07504709031426589
7391,644,0.06384455239417071
7216,859,0.08515911569346683
6950,965,0.09566769108753842
7019,875,0.08674531575294935
7199,826,0.08188757807078417
7400,725,0.07187469019530088
6951,753,0.07465054029939526
7487,1001,0.09923664122137404
7185,712,0.07058590264697134
6952,1078,0.10687022900763359
7414,340,0.033706751264003174
7413,328,0.032517101219391296
7498,797,0.07901259046297214
7101,691,0.06850401506890057
7073,630,0.062456627342123525
6954,881,0.08734014077525527
7062,1225,0.12144344205412907
7484,582,0.057698027163676016
7439,750,0.0743531277882423
7427,478,0.04738772677703976
7469,886,0.08783582829384357
7289,403,0.03995241399821552
7026,455,0.04510756419153366
6958,1170,0.11599087934965797
7361,429,0.04252998909487459
7329,1049,0.10399524139982155
7500,356,0.03529295132348567
7407,660,0.06543075245365322
6975,824,0.08168930306334886
6960,1220,0.1209477545355408
7098,955,0.09467631605036185
6961,976,0.09675820362843264
7179,1102,0.10924952909685734
7240,601,0.05958163973431149
6963,960,0.09517200356895013
7110,632,0.06265490234955884
6964,1178,0.11678397937939923
6965,1073,0.10637454148904531
7473,316,0.03132745117477942
6966,1264,0.12530980469911768
7349,855,0.08476256567859622
7445,782,0.07752552790720729
6967,1103,0.109348666600575
7205,650,0.06443937741647665
6968,571,0.056607514622781796
7416,864,0.08565480321205513
6970,1068,0.10587885397045703
7468,642,0.06364627738673541
7254,684,0.06781005254287698
7220,910,0.09021512838306732
6971,1287,0.12758996728462377
6972,405,0.04015068900565084
6973,608,0.060275602260335084
7296,937,0.09289184098344404
7039,1080,0.1070685040150689
7191,466,0.04619807673242788
7315,393,0.03896103896103896
6976,630,0.062456627342123525
6977,750,0.0743531277882423
7248,880,0.08724100327153762
6978,539,0.05343511450381679
6979,832,0.08248240309309011
6980,666,0.06602557747595915
7115,675,0.06691781500941807
6985,1108,0.10984435411916328
7494,914,0.09061167839793793
6986,552,0.05472390205214633
7197,840,0.08327550312283137
