src,dst,type,weight
68b9295d427214137a7355f1,68b9295e427214137a735e6a,follow,1.0
68b9295d427214137a7355f2,68b9295d427214137a735556,follow,1.0
68b9295d427214137a7355f2,68b9295e427214137a735fec,follow,1.0
68b9295d427214137a7355f2,68b9295d427214137a73587c,follow,1.0
68b9295d427214137a7355f2,68b9295e427214137a7360b1,follow,1.0
68b9295d427214137a7355f2,68b9295e427214137a735ac7,follow,1.0
68b9295d427214137a7355f3,68b9295d427214137a7355f9,follow,1.0
68b9295d427214137a7355f3,68b9295d427214137a73581d,follow,1.0
68b9295d427214137a7355f3,68b9295e427214137a735bf3,follow,1.0
68b9295d427214137a7355f3,68b9295d427214137a735558,follow,1.0
68b9295d427214137a7355f3,68b9295d427214137a735625,follow,1.0
68b9295d427214137a7355f4,68b9295e427214137a7358c7,follow,1.0
68b9295d427214137a7355f4,68b9295d427214137a73532b,follow,1.0
68b9295d427214137a7355f4,68b9295e427214137a735944,follow,1.0
68b9295d427214137a7355f5,68b9295d427214137a735568,follow,1.0
68b9295d427214137a7355f5,68b9295d427214137a7354bc,follow,1.0
68b9295d427214137a7355f5,68b9295d427214137a73562b,follow,1.0
68b9295d427214137a7355f5,68b9295e427214137a735aa2,follow,1.0
68b9295d427214137a7355f6,68b9295e427214137a7359c1,follow,1.0
68b9295d427214137a7355f6,68b9295d427214137a7351f3,follow,1.0
68b9295d427214137a7355f7,68b9295e427214137a735cad,follow,1.0
68b9295d427214137a7355f7,68b9295e427214137a735db0,follow,1.0
68b9295d427214137a7355f7,68b9295d427214137a7355e6,follow,1.0
68b9295d427214137a7355f7,68b9295d427214137a7355ad,follow,1.0
68b9295d427214137a7355f7,68b9295e427214137a735b15,follow,1.0
68b9295d427214137a7355f7,68b9295d427214137a73555d,follow,1.0
68b9295d427214137a7355f8,68b9295d427214137a7355fb,follow,1.0
68b9295d427214137a7355f8,68b9295e427214137a735b32,follow,1.0
68b9295d427214137a7355f8,68b9295d427214137a73571e,follow,1.0
68b9295d427214137a7355f8,68b9295d427214137a735568,follow,1.0
68b9295d427214137a7355f8,68b9295e427214137a7358cd,follow,1.0
68b9295d427214137a7355f8,68b9295d427214137a7355be,follow,1.0
68b9295d427214137a7355f9,68b9295e427214137a735d46,follow,1.0
68b9295d427214137a7355f9,68b9295d427214137a735598,follow,1.0
68b9295d427214137a7355f9,68b9295d427214137a735699,follow,1.0
68b9295d427214137a7355f9,68b9295e427214137a735b72,follow,1.0
68b9295d427214137a7355f9,68b9295d427214137a735574,follow,1.0
68b9295d427214137a7355f9,68b9295d427214137a7355fd,follow,1.0
68b9295d427214137a7355fa,68b9295d427214137a735593,follow,1.0
68b9295d427214137a7355fa,68b9295d427214137a73560e,follow,1.0
68b9295d427214137a7355fa,68b9295d427214137a7355cc,follow,1.0
68b9295d427214137a7355fb,68b9295d427214137a7355bf,follow,1.0
68b9295d427214137a7355fb,68b9295e427214137a735a56,follow,1.0
68b9295d427214137a7355fc,68b9295d427214137a7355e9,follow,1.0
68b9295d427214137a7355fc,68b9295e427214137a735bf9,follow,1.0
68b9295d427214137a7355fc,68b9295d427214137a735610,follow,1.0
68b9295d427214137a7355fd,68b9295d427214137a73558b,follow,1.0
68b9295d427214137a7355fd,68b9295d427214137a73563b,follow,1.0
68b9295d427214137a7355fe,68b9295d427214137a7355d4,follow,1.0
68b9295d427214137a7355fe,68b9295d427214137a735622,follow,1.0
68b9295d427214137a7355fe,68b9295d427214137a7355e1,follow,1.0
68b9295d427214137a7355fe,68b9295d427214137a735565,follow,1.0
68b9295d427214137a7355fe,68b9295d427214137a735794,follow,1.0
68b9295d427214137a7355ff,68b9295d427214137a7353b7,follow,1.0
68b9295d427214137a7355ff,68b9295d427214137a7355fa,follow,1.0
68b9295d427214137a735600,68b9295d427214137a735590,follow,1.0
68b9295d427214137a735600,68b9295d427214137a735558,follow,1.0
68b9295d427214137a735600,68b9295e427214137a7360e1,follow,1.0
68b9295d427214137a735600,68b9295e427214137a735bd8,follow,1.0
68b9295d427214137a735600,68b9295e427214137a735f58,follow,1.0
68b9295d427214137a735601,68b9295e427214137a735dd1,follow,1.0
68b9295d427214137a735601,68b9295d427214137a735798,follow,1.0
68b9295d427214137a735601,68b9295e427214137a735997,follow,1.0
68b9295d427214137a735601,68b9295e427214137a73604a,follow,1.0
68b9295d427214137a735602,68b9295d427214137a73559f,follow,1.0
68b9295d427214137a735602,68b9295d427214137a7355f2,follow,1.0
68b9295d427214137a735602,68b9295d427214137a735612,follow,1.0
68b9295d427214137a735602,68b9295d427214137a735306,follow,1.0
68b9295d427214137a735602,68b9295e427214137a735acf,follow,1.0
68b9295d427214137a735603,68b9295d427214137a735300,follow,1.0
68b9295d427214137a735603,68b9295d427214137a7353a1,follow,1.0
68b9295d427214137a735603,68b9295d427214137a735613,follow,1.0
68b9295d427214137a735603,68b9295e427214137a7358d6,follow,1.0
68b9295d427214137a735603,68b9295d427214137a7355dc,follow,1.0
68b9295d427214137a735603,68b9295d427214137a73557a,follow,1.0
68b9295d427214137a735604,68b9295d427214137a7355b0,follow,1.0
68b9295d427214137a735604,68b9295d427214137a735576,follow,1.0
68b9295d427214137a735604,68b9295d427214137a7355b6,follow,1.0
68b9295d427214137a735604,68b9295d427214137a7352e1,follow,1.0
68b9295d427214137a735604,68b9295d427214137a7355b2,follow,1.0
68b9295d427214137a735604,68b9295d427214137a7355fa,follow,1.0
68b9295d427214137a735605,68b9295e427214137a735de2,follow,1.0
68b9295d427214137a735605,68b9295d427214137a735724,follow,1.0
68b9295d427214137a735605,68b9295e427214137a7358d2,follow,1.0
68b9295d427214137a735605,68b9295d427214137a7355f1,follow,1.0
68b9295d427214137a735605,68b9295d427214137a73556d,follow,1.0
68b9295d427214137a735606,68b9295e427214137a7359a1,follow,1.0
68b9295d427214137a735606,68b9295d427214137a7355bc,follow,1.0
68b9295d427214137a735606,68b9295d427214137a7355e4,follow,1.0
68b9295d427214137a735606,68b9295d427214137a735588,follow,1.0
68b9295d427214137a735606,68b9295e427214137a735d89,follow,1.0
68b9295d427214137a735606,68b9295e427214137a735f5f,follow,1.0
68b9295d427214137a735607,68b9295d427214137a7355e9,follow,1.0
68b9295d427214137a735607,68b9295d427214137a7355a2,follow,1.0
68b9295d427214137a735607,68b9295e427214137a7360d8,follow,1.0
68b9295d427214137a735608,68b9295d427214137a7351ad,follow,1.0
68b9295d427214137a735608,68b9295e427214137a735b94,follow,1.0
68b9295d427214137a735608,68b9295d427214137a7356e3,follow,1.0
68b9295d427214137a735608,68b9295e427214137a735bbe,follow,1.0
68b9295d427214137a735608,68b9295d427214137a735629,follow,1.0
68b9295d427214137a735608,68b9295d427214137a735556,follow,1.0
68b9295d427214137a735609,68b9295d427214137a7355df,follow,1.0
68b9295d427214137a735609,68b9295d427214137a735579,follow,1.0
68b9295d427214137a735609,68b9295d427214137a735273,follow,1.0
68b9295d427214137a73560a,68b9295e427214137a735c90,follow,1.0
68b9295d427214137a73560a,68b9295e427214137a7359f7,follow,1.0
68b9295d427214137a73560a,68b9295d427214137a735611,follow,1.0
68b9295d427214137a73560b,68b9295d427214137a735625,follow,1.0
68b9295d427214137a73560b,68b9295e427214137a735bb9,follow,1.0
68b9295d427214137a73560b,68b9295e427214137a735fbe,follow,1.0
68b9295d427214137a73560b,68b9295d427214137a73555c,follow,1.0
68b9295d427214137a73560b,68b9295d427214137a73555b,follow,1.0
68b9295d427214137a73560c,68b9295e427214137a735f73,follow,1.0
68b9295d427214137a73560c,68b9295d427214137a73557c,follow,1.0
68b9295d427214137a73560d,68b9295d427214137a735624,follow,1.0
68b9295d427214137a73560d,68b9295e427214137a735d5b,follow,1.0
68b9295d427214137a73560d,68b9295e427214137a735c68,follow,1.0
68b9295d427214137a73560e,68b9295e427214137a735b24,follow,1.0
68b9295d427214137a73560e,68b9295d427214137a7355a3,follow,1.0
68b9295d427214137a73560e,68b9295d427214137a735292,follow,1.0
68b9295d427214137a73560f,68b9295e427214137a735fff,follow,1.0
68b9295d427214137a73560f,68b9295d427214137a7353b0,follow,1.0
68b9295d427214137a735610,68b9295d427214137a7354bf,follow,1.0
68b9295d427214137a735610,68b9295d427214137a73533b,follow,1.0
68b9295d427214137a735610,68b9295e427214137a735c75,follow,1.0
68b9295d427214137a735610,68b9295d427214137a73559a,follow,1.0
68b9295d427214137a735611,68b9295d427214137a735566,follow,1.0
68b9295d427214137a735611,68b9295e427214137a735954,follow,1.0
68b9295d427214137a735611,68b9295e427214137a736004,follow,1.0
68b9295d427214137a735611,68b9295e427214137a735c39,follow,1.0
68b9295d427214137a735611,68b9295d427214137a735533,follow,1.0
68b9295d427214137a735612,68b9295d427214137a735855,follow,1.0
68b9295d427214137a735612,68b9295d427214137a73561a,follow,1.0
68b9295d427214137a735613,68b9295d427214137a7355a2,follow,1.0
68b9295d427214137a735613,68b9295d427214137a73557e,follow,1.0
68b9295d427214137a735613,68b9295d427214137a7355d2,follow,1.0
68b9295d427214137a735614,68b9295d427214137a7355b3,follow,1.0
68b9295d427214137a735614,68b9295d427214137a7355a7,follow,1.0
68b9295d427214137a735614,68b9295e427214137a735c63,follow,1.0
68b9295d427214137a735614,68b9295e427214137a735d84,follow,1.0
68b9295d427214137a735614,68b9295e427214137a7358e2,follow,1.0
68b9295d427214137a735614,68b9295d427214137a73588b,follow,1.0
68b9295d427214137a735615,68b9295d427214137a7355e7,follow,1.0
68b9295d427214137a735615,68b9295d427214137a73561a,follow,1.0
68b9295d427214137a735615,68b9295d427214137a735575,follow,1.0
68b9295d427214137a735615,68b9295d427214137a735880,follow,1.0
68b9295d427214137a735616,68b9295d427214137a735597,follow,1.0
68b9295d427214137a735616,68b9295e427214137a735f53,follow,1.0
68b9295d427214137a735616,68b9295d427214137a7355d0,follow,1.0
68b9295d427214137a735617,68b9295e427214137a735b74,follow,1.0
68b9295d427214137a735617,68b9295d427214137a735590,follow,1.0
68b9295d427214137a735617,68b9295d427214137a735379,follow,1.0
68b9295d427214137a735617,68b9295d427214137a735498,follow,1.0
68b9295d427214137a735617,68b9295d427214137a7355a8,follow,1.0
68b9295d427214137a735618,68b9295d427214137a7355d6,follow,1.0
68b9295d427214137a735618,68b9295d427214137a735557,follow,1.0
68b9295d427214137a735618,68b9295d427214137a73560e,follow,1.0
68b9295d427214137a735618,68b9295e427214137a735c40,follow,1.0
68b9295d427214137a735619,68b9295d427214137a73546f,follow,1.0
68b9295d427214137a735619,68b9295d427214137a73527d,follow,1.0
68b9295d427214137a735619,68b9295d427214137a735617,follow,1.0
68b9295d427214137a735619,68b9295e427214137a7359a8,follow,1.0
68b9295d427214137a73561a,68b9295e427214137a735f1a,follow,1.0
68b9295d427214137a73561a,68b9295d427214137a7355fe,follow,1.0
68b9295d427214137a73561a,68b9295d427214137a7355f4,follow,1.0
68b9295d427214137a73561a,68b9295e427214137a735ac2,follow,1.0
68b9295d427214137a73561b,68b9295e427214137a735b57,follow,1.0
68b9295d427214137a73561b,68b9295d427214137a73559a,follow,1.0
68b9295d427214137a73561b,68b9295d427214137a73562b,follow,1.0
68b9295d427214137a73561b,68b9295d427214137a7357ff,follow,1.0
68b9295d427214137a73561b,68b9295d427214137a73536b,follow,1.0
68b9295d427214137a73561c,68b9295e427214137a7360f4,follow,1.0
68b9295d427214137a73561c,68b9295d427214137a735868,follow,1.0
68b9295d427214137a73561c,68b9295d427214137a7355d5,follow,1.0
68b9295d427214137a73561c,68b9295d427214137a73571e,follow,1.0
68b9295d427214137a73561c,68b9295e427214137a735a86,follow,1.0
68b9295d427214137a73561d,68b9295d427214137a73556a,follow,1.0
68b9295d427214137a73561d,68b9295e427214137a735fb9,follow,1.0
68b9295d427214137a73561d,68b9295d427214137a7355dd,follow,1.0
68b9295d427214137a73561e,68b9295d427214137a73521d,follow,1.0
68b9295d427214137a73561e,68b9295d427214137a735618,follow,1.0
68b9295d427214137a73561e,68b9295d427214137a73556c,follow,1.0
68b9295d427214137a73561e,68b9295d427214137a735559,follow,1.0
68b9295d427214137a73561f,68b9295e427214137a735cbb,follow,1.0
68b9295d427214137a73561f,68b9295d427214137a735405,follow,1.0
68b9295d427214137a73561f,68b9295e427214137a735e9a,follow,1.0
68b9295d427214137a73561f,68b9295d427214137a7352ee,follow,1.0
68b9295d427214137a73561f,68b9295d427214137a7355e1,follow,1.0
68b9295d427214137a735620,68b9295e427214137a735a4c,follow,1.0
68b9295d427214137a735620,68b9295d427214137a735585,follow,1.0
68b9295d427214137a735620,68b9295d427214137a735588,follow,1.0
68b9295d427214137a735620,68b9295d427214137a73555b,follow,1.0
68b9295d427214137a735621,68b9295d427214137a73579c,follow,1.0
68b9295d427214137a735621,68b9295d427214137a7354f0,follow,1.0
68b9295d427214137a735622,68b9295d427214137a73582f,follow,1.0
68b9295d427214137a735622,68b9295d427214137a735565,follow,1.0
68b9295d427214137a735622,68b9295d427214137a735671,follow,1.0
68b9295d427214137a735622,68b9295d427214137a73562b,follow,1.0
68b9295d427214137a735623,68b9295e427214137a735e96,follow,1.0
68b9295d427214137a735623,68b9295e427214137a735919,follow,1.0
68b9295d427214137a735623,68b9295e427214137a735975,follow,1.0
68b9295d427214137a735623,68b9295d427214137a7355b2,follow,1.0
68b9295d427214137a735624,68b9295d427214137a7353cb,follow,1.0
68b9295d427214137a735624,68b9295e427214137a7358fa,follow,1.0
68b9295d427214137a735625,68b9295d427214137a7356dd,follow,1.0
68b9295d427214137a735625,68b9295d427214137a735580,follow,1.0
68b9295d427214137a735625,68b9295e427214137a735a25,follow,1.0
68b9295d427214137a735625,68b9295d427214137a7355a9,follow,1.0
68b9295d427214137a735625,68b9295d427214137a7355f4,follow,1.0
68b9295d427214137a735626,68b9295d427214137a7355d3,follow,1.0
68b9295d427214137a735626,68b9295d427214137a7355e0,follow,1.0
68b9295d427214137a735626,68b9295e427214137a735937,follow,1.0
68b9295d427214137a735627,68b9295d427214137a735543,follow,1.0
68b9295d427214137a735627,68b9295d427214137a73561f,follow,1.0
68b9295d427214137a735627,68b9295d427214137a7351e6,follow,1.0
68b9295d427214137a735627,68b9295d427214137a73561c,follow,1.0
68b9295d427214137a735628,68b9295e427214137a736109,follow,1.0
68b9295d427214137a735628,68b9295d427214137a735574,follow,1.0
68b9295d427214137a735628,68b9295d427214137a73557f,follow,1.0
68b9295d427214137a735628,68b9295e427214137a736119,follow,1.0
68b9295d427214137a735629,68b9295e427214137a735956,follow,1.0
68b9295d427214137a735629,68b9295e427214137a735915,follow,1.0
68b9295d427214137a735629,68b9295d427214137a735595,follow,1.0
68b9295d427214137a73562a,68b9295d427214137a735653,follow,1.0
68b9295d427214137a73562a,68b9295d427214137a7355ab,follow,1.0
68b9295d427214137a73562a,68b9295d427214137a735648,follow,1.0
68b9295d427214137a73562a,68b9295e427214137a735de0,follow,1.0
68b9295d427214137a73562a,68b9295d427214137a735577,follow,1.0
68b9295d427214137a73562a,68b9295d427214137a7355ad,follow,1.0
68b9295d427214137a73562b,68b9295d427214137a73563a,follow,1.0
68b9295d427214137a73562b,68b9295d427214137a7355c5,follow,1.0
68b9295d427214137a73562b,68b9295d427214137a7352a6,follow,1.0
68b9295d427214137a73562b,68b9295d427214137a735607,follow,1.0
68b9295d427214137a73562c,68b9295e427214137a735d6e,follow,1.0
68b9295d427214137a73562c,68b9295d427214137a73566a,follow,1.0
68b9295d427214137a73562c,68b9295e427214137a735fab,follow,1.0
68b9295d427214137a73562c,68b9295d427214137a7356ad,follow,1.0
68b9295d427214137a73562c,68b9295e427214137a735b89,follow,1.0
68b9295d427214137a73562c,68b9295e427214137a735952,follow,1.0
68b9295d427214137a73562d,68b9295d427214137a735677,follow,1.0
68b9295d427214137a73562d,68b9295d427214137a735237,follow,1.0
68b9295d427214137a73562d,68b9295d427214137a7351fb,follow,1.0
68b9295d427214137a73562d,68b9295d427214137a735633,follow,1.0
68b9295d427214137a73562e,68b9295e427214137a736087,follow,1.0
68b9295d427214137a73562e,68b9295d427214137a735696,follow,1.0
68b9295d427214137a73562e,68b9295e427214137a735edd,follow,1.0
68b9295d427214137a73562e,68b9295d427214137a73565e,follow,1.0
68b9295d427214137a73562e,68b9295e427214137a735adc,follow,1.0
68b9295d427214137a73562f,68b9295d427214137a73540d,follow,1.0
68b9295d427214137a73562f,68b9295e427214137a735f53,follow,1.0
68b9295d427214137a735630,68b9295e427214137a735aa9,follow,1.0
68b9295d427214137a735630,68b9295e427214137a735ca5,follow,1.0
68b9295d427214137a735630,68b9295e427214137a735fbd,follow,1.0
68b9295d427214137a735630,68b9295e427214137a735a16,follow,1.0
68b9295d427214137a735631,68b9295d427214137a7356f4,follow,1.0
68b9295d427214137a735631,68b9295e427214137a735afa,follow,1.0
68b9295d427214137a735631,68b9295e427214137a735a4d,follow,1.0
68b9295d427214137a735631,68b9295d427214137a735636,follow,1.0
68b9295d427214137a735632,68b9295d427214137a735655,follow,1.0
68b9295d427214137a735632,68b9295e427214137a736126,follow,1.0
68b9295d427214137a735632,68b9295d427214137a7356ae,follow,1.0
68b9295d427214137a735632,68b9295d427214137a735670,follow,1.0
68b9295d427214137a735632,68b9295d427214137a735673,follow,1.0
68b9295d427214137a735633,68b9295e427214137a735cc8,follow,1.0
68b9295d427214137a735633,68b9295d427214137a73567c,follow,1.0
68b9295d427214137a735633,68b9295d427214137a735668,follow,1.0
68b9295d427214137a735633,68b9295e427214137a73610a,follow,1.0
68b9295d427214137a735633,68b9295d427214137a735659,follow,1.0
68b9295d427214137a735634,68b9295d427214137a735664,follow,1.0
68b9295d427214137a735634,68b9295d427214137a735669,follow,1.0
68b9295d427214137a735634,68b9295e427214137a735d74,follow,1.0
68b9295d427214137a735634,68b9295d427214137a735698,follow,1.0
68b9295d427214137a735634,68b9295d427214137a7356c0,follow,1.0
68b9295d427214137a735635,68b9295e427214137a735c1b,follow,1.0
68b9295d427214137a735635,68b9295d427214137a735692,follow,1.0
68b9295d427214137a735635,68b9295d427214137a73565e,follow,1.0
68b9295d427214137a735635,68b9295d427214137a7356aa,follow,1.0
68b9295d427214137a735635,68b9295e427214137a735f20,follow,1.0
68b9295d427214137a735636,68b9295e427214137a735a2c,follow,1.0
68b9295d427214137a735636,68b9295d427214137a73565d,follow,1.0
68b9295d427214137a735636,68b9295e427214137a73606e,follow,1.0
68b9295d427214137a735636,68b9295e427214137a73592e,follow,1.0
68b9295d427214137a735637,68b9295d427214137a735639,follow,1.0
68b9295d427214137a735637,68b9295d427214137a735699,follow,1.0
68b9295d427214137a735637,68b9295d427214137a735660,follow,1.0
68b9295d427214137a735638,68b9295d427214137a73584f,follow,1.0
68b9295d427214137a735638,68b9295d427214137a7356b5,follow,1.0
68b9295d427214137a735638,68b9295e427214137a73610e,follow,1.0
68b9295d427214137a735638,68b9295d427214137a7356ad,follow,1.0
68b9295d427214137a735638,68b9295d427214137a735637,follow,1.0
68b9295d427214137a735638,68b9295e427214137a735af5,follow,1.0
68b9295d427214137a735639,68b9295d427214137a735693,follow,1.0
68b9295d427214137a735639,68b9295d427214137a7354e2,follow,1.0
68b9295d427214137a735639,68b9295d427214137a7356ab,follow,1.0
68b9295d427214137a73563a,68b9295d427214137a735656,follow,1.0
68b9295d427214137a73563a,68b9295e427214137a735cd5,follow,1.0
68b9295d427214137a73563a,68b9295d427214137a735648,follow,1.0
68b9295d427214137a73563a,68b9295e427214137a73606b,follow,1.0
68b9295d427214137a73563a,68b9295d427214137a7356c6,follow,1.0
68b9295d427214137a73563a,68b9295d427214137a7352f2,follow,1.0
68b9295d427214137a73563b,68b9295d427214137a735892,follow,1.0
68b9295d427214137a73563b,68b9295e427214137a735fe5,follow,1.0
68b9295d427214137a73563b,68b9295d427214137a73563f,follow,1.0
68b9295d427214137a73563b,68b9295d427214137a7356c2,follow,1.0
68b9295d427214137a73563c,68b9295d427214137a73526b,follow,1.0
68b9295d427214137a73563c,68b9295d427214137a7355c7,follow,1.0
68b9295d427214137a73563c,68b9295d427214137a73564a,follow,1.0
68b9295d427214137a73563c,68b9295d427214137a735233,follow,1.0
68b9295d427214137a73563c,68b9295e427214137a7360c5,follow,1.0
68b9295d427214137a73563d,68b9295e427214137a735b8c,follow,1.0
68b9295d427214137a73563d,68b9295d427214137a73569c,follow,1.0
68b9295d427214137a73563d,68b9295d427214137a735699,follow,1.0
68b9295d427214137a73563d,68b9295e427214137a735fd4,follow,1.0
68b9295d427214137a73563d,68b9295d427214137a7356b1,follow,1.0
68b9295d427214137a73563e,68b9295d427214137a735670,follow,1.0
68b9295d427214137a73563e,68b9295d427214137a735689,follow,1.0
68b9295d427214137a73563f,68b9295d427214137a735480,follow,1.0
68b9295d427214137a73563f,68b9295d427214137a73564d,follow,1.0
68b9295d427214137a73563f,68b9295d427214137a73565b,follow,1.0
68b9295d427214137a735640,68b9295e427214137a735a25,follow,1.0
68b9295d427214137a735640,68b9295d427214137a735636,follow,1.0
68b9295d427214137a735640,68b9295d427214137a735616,follow,1.0
68b9295d427214137a735641,68b9295d427214137a735639,follow,1.0
68b9295d427214137a735641,68b9295d427214137a7357df,follow,1.0
68b9295d427214137a735642,68b9295e427214137a735ee5,follow,1.0
68b9295d427214137a735642,68b9295d427214137a735855,follow,1.0
68b9295d427214137a735642,68b9295d427214137a7355c0,follow,1.0
68b9295d427214137a735643,68b9295d427214137a735755,follow,1.0
68b9295d427214137a735643,68b9295d427214137a735698,follow,1.0
68b9295d427214137a735643,68b9295d427214137a7356b7,follow,1.0
68b9295d427214137a735643,68b9295d427214137a7354aa,follow,1.0
68b9295d427214137a735643,68b9295d427214137a73566e,follow,1.0
68b9295d427214137a735644,68b9295d427214137a735261,follow,1.0
68b9295d427214137a735644,68b9295d427214137a735676,follow,1.0
68b9295d427214137a735644,68b9295d427214137a735637,follow,1.0
68b9295d427214137a735644,68b9295d427214137a735667,follow,1.0
68b9295d427214137a735645,68b9295d427214137a73568e,follow,1.0
68b9295d427214137a735645,68b9295d427214137a735649,follow,1.0
68b9295d427214137a735645,68b9295d427214137a735653,follow,1.0
68b9295d427214137a735646,68b9295e427214137a735bae,follow,1.0
68b9295d427214137a735646,68b9295d427214137a7351ef,follow,1.0
68b9295d427214137a735646,68b9295d427214137a73568f,follow,1.0
68b9295d427214137a735647,68b9295d427214137a7354a4,follow,1.0
68b9295d427214137a735647,68b9295d427214137a735640,follow,1.0
68b9295d427214137a735647,68b9295d427214137a7355b8,follow,1.0
68b9295d427214137a735647,68b9295d427214137a735697,follow,1.0
68b9295d427214137a735647,68b9295d427214137a7356b1,follow,1.0
68b9295d427214137a735647,68b9295d427214137a7356a1,follow,1.0
68b9295d427214137a735648,68b9295e427214137a735b3c,follow,1.0
68b9295d427214137a735648,68b9295d427214137a73532e,follow,1.0
68b9295d427214137a735648,68b9295d427214137a735678,follow,1.0
68b9295d427214137a735648,68b9295d427214137a735649,follow,1.0
68b9295d427214137a735648,68b9295d427214137a7351d6,follow,1.0
68b9295d427214137a735648,68b9295d427214137a73559c,follow,1.0
68b9295d427214137a735649,68b9295e427214137a735f0d,follow,1.0
68b9295d427214137a735649,68b9295d427214137a7351d6,follow,1.0
68b9295d427214137a735649,68b9295d427214137a7351b6,follow,1.0
68b9295d427214137a735649,68b9295d427214137a735658,follow,1.0
68b9295d427214137a735649,68b9295e427214137a735b2c,follow,1.0
68b9295d427214137a735649,68b9295d427214137a735200,follow,1.0
68b9295d427214137a73564a,68b9295d427214137a735276,follow,1.0
68b9295d427214137a73564a,68b9295e427214137a73597f,follow,1.0
68b9295d427214137a73564a,68b9295d427214137a7356a6,follow,1.0
68b9295d427214137a73564a,68b9295d427214137a735663,follow,1.0
68b9295d427214137a73564a,68b9295d427214137a73567a,follow,1.0
68b9295d427214137a73564b,68b9295e427214137a735c50,follow,1.0
68b9295d427214137a73564b,68b9295d427214137a735803,follow,1.0
68b9295d427214137a73564b,68b9295e427214137a735e53,follow,1.0
68b9295d427214137a73564c,68b9295d427214137a735651,follow,1.0
68b9295d427214137a73564c,68b9295d427214137a7356c8,follow,1.0
68b9295d427214137a73564c,68b9295d427214137a7354e3,follow,1.0
68b9295d427214137a73564c,68b9295d427214137a735656,follow,1.0
68b9295d427214137a73564c,68b9295d427214137a735639,follow,1.0
68b9295d427214137a73564d,68b9295d427214137a73564e,follow,1.0
68b9295d427214137a73564d,68b9295d427214137a735699,follow,1.0
68b9295d427214137a73564e,68b9295e427214137a735aef,follow,1.0
68b9295d427214137a73564e,68b9295d427214137a7356bf,follow,1.0
68b9295d427214137a73564e,68b9295d427214137a735688,follow,1.0
68b9295d427214137a73564e,68b9295d427214137a73567a,follow,1.0
68b9295d427214137a73564e,68b9295e427214137a735a1e,follow,1.0
68b9295d427214137a73564e,68b9295d427214137a735673,follow,1.0
68b9295d427214137a73564f,68b9295d427214137a735694,follow,1.0
68b9295d427214137a73564f,68b9295d427214137a735682,follow,1.0
68b9295d427214137a73564f,68b9295e427214137a7359c0,follow,1.0
68b9295d427214137a73564f,68b9295e427214137a735ae8,follow,1.0
68b9295d427214137a73564f,68b9295e427214137a735e7a,follow,1.0
68b9295d427214137a735650,68b9295e427214137a735a72,follow,1.0
68b9295d427214137a735650,68b9295d427214137a73539b,follow,1.0
68b9295d427214137a735650,68b9295d427214137a73568f,follow,1.0
68b9295d427214137a735650,68b9295d427214137a735868,follow,1.0
68b9295d427214137a735650,68b9295e427214137a73608c,follow,1.0
68b9295d427214137a735651,68b9295d427214137a735285,follow,1.0
68b9295d427214137a735651,68b9295e427214137a735c20,follow,1.0
68b9295d427214137a735651,68b9295d427214137a73564a,follow,1.0
68b9295d427214137a735651,68b9295e427214137a7360b1,follow,1.0
68b9295d427214137a735651,68b9295d427214137a73565a,follow,1.0
68b9295d427214137a735652,68b9295d427214137a735628,follow,1.0
68b9295d427214137a735652,68b9295d427214137a7356c0,follow,1.0
68b9295d427214137a735653,68b9295e427214137a735b9a,follow,1.0
68b9295d427214137a735653,68b9295d427214137a735650,follow,1.0
68b9295d427214137a735653,68b9295d427214137a735646,follow,1.0
68b9295d427214137a735653,68b9295e427214137a7360b5,follow,1.0
68b9295d427214137a735654,68b9295d427214137a73562c,follow,1.0
68b9295d427214137a735654,68b9295d427214137a735661,follow,1.0
68b9295d427214137a735654,68b9295d427214137a73569a,follow,1.0
68b9295d427214137a735654,68b9295e427214137a735c41,follow,1.0
68b9295d427214137a735655,68b9295d427214137a735689,follow,1.0
68b9295d427214137a735655,68b9295d427214137a735664,follow,1.0
68b9295d427214137a735655,68b9295d427214137a7357d2,follow,1.0
68b9295d427214137a735656,68b9295d427214137a73525b,follow,1.0
68b9295d427214137a735656,68b9295d427214137a73569c,follow,1.0
68b9295d427214137a735656,68b9295e427214137a735d28,follow,1.0
68b9295d427214137a735656,68b9295d427214137a7353ed,follow,1.0
68b9295d427214137a735656,68b9295e427214137a735ff4,follow,1.0
68b9295d427214137a735656,68b9295e427214137a7360a2,follow,1.0
68b9295d427214137a735657,68b9295d427214137a7356aa,follow,1.0
68b9295d427214137a735657,68b9295d427214137a735650,follow,1.0
68b9295d427214137a735658,68b9295d427214137a73564f,follow,1.0
68b9295d427214137a735658,68b9295d427214137a7356a2,follow,1.0
68b9295d427214137a735658,68b9295e427214137a73597d,follow,1.0
68b9295d427214137a735658,68b9295d427214137a735653,follow,1.0
68b9295d427214137a735659,68b9295d427214137a73549d,follow,1.0
68b9295d427214137a735659,68b9295d427214137a735685,follow,1.0
68b9295d427214137a735659,68b9295d427214137a73563f,follow,1.0
68b9295d427214137a73565a,68b9295d427214137a7356e6,follow,1.0
68b9295d427214137a73565a,68b9295d427214137a735517,follow,1.0
68b9295d427214137a73565b,68b9295e427214137a735bce,follow,1.0
68b9295d427214137a73565b,68b9295d427214137a735675,follow,1.0
68b9295d427214137a73565b,68b9295d427214137a73563d,follow,1.0
