node,E,B,P,K,H,A,E_n,B_n,A_n,P_n,K_n,H_n,Base,Reach,Influence_I
1551,0.0053791511242831345,0.0001375390585236847,23,0.8344586146536634,0.008720376517344879,0.3347166034513145,0.048053076486816663,0.03196368437278019,0.2946080972813808,0.07432432432432434,0.6783454987834551,0.09757155192391817,0.058029933664189,0.31593279410797664,0.13540079179732528
3560,0.005793282133820838,0.00011375109940299253,22,0.8654663665916479,0.005161290322580646,0.15275502970702864,0.05570661282952332,0.025993797264206264,0.10167645132264522,0.06756756756756757,0.7386861313868612,0.05774923888922002,0.04919339138756913,0.33601499309528504,0.1352398718998839
2338,0.005973993317611716,0.00013111529438795106,23,0.8404601150287572,0.011381690197313322,0.14905749456152564,0.059046327994106064,0.030351560083013877,0.0977559997298563,0.07432432432432434,0.6900243309002433,0.12734876456999975,0.0557885030363606,0.32060432695469193,0.13523325021186
3639,0.005172832326072628,0.0001285613549440766,20,0.873218304576144,0.0,0.3247286418256068,0.04424010816539007,0.029710616903117364,0.2840179829150998,0.05405405405405406,0.753771289537713,0.0,0.049658149115924234,0.33394094824751763,0.13494298885540223
3840,0.005751367974084764,0.00010465137962030802,20,0.840960240060015,0.005105042432255294,0.38508494829225626,0.054931999150697,0.023710108295906803,0.3480130413825815,0.05405405405405406,0.6909975669099758,0.05711988602348367,0.060328878349493506,0.3088314591964228,0.1348796526035723
3361,0.005270369262173666,0.00012600909769284357,23,0.8407101775443862,0.013289061803406065,0.2687921663376867,0.04604268384316624,0.029070095890591893,0.22470921753708112,0.07432432432432434,0.6905109489051097,0.14869018341033546,0.05501660912044814,0.32079897415663844,0.1347513186313052
1464,0.005522622231139123,6.926902131840306e-05,19,0.830207551887972,0.003213410190154376,0.5981721052307849,0.05070455948413297,0.014830461091798969,0.5739467650521305,0.047297297297297314,0.67007299270073,0.03595457358955405,0.0653669409501037,0.29640757545867036,0.1346791313026737
362,0.0066390397767916555,6.470964478325272e-05,17,0.8469617404351087,0.007080464875268339,0.28555277925654654,0.0713370213440293,0.013686228286360366,0.2424802917873906,0.033783783783783786,0.702676399026764,0.07922271989616676,0.06299323187650356,0.30134082988097594,0.13449751127784526
2841,0.00533672771532945,8.710467201068414e-05,18,0.7779444861215303,0.011334345285828848,0.8751605913969598,0.04726905139637249,0.019306541641653976,0.8676342917535573,0.04054054054054054,0.5683698296836982,0.12681902637807047,0.08387605923690108,0.25167225619780365,0.13421491832517185
675,0.006417198674300167,5.5459172885516327e-05,16,0.7964491122780695,0.023810041362643797,0.5108717391626539,0.06723718602351064,0.011364706181402466,0.48138324753719375,0.02702702702702703,0.6043795620437956,0.2664085297813707,0.08114131233445535,0.2579680410337345,0.1341893309442391
3907,0.00590333764426418,7.86762339908081e-05,22,0.7861965491372843,0.008252546880451269,0.6156899774167008,0.05774054371007615,0.0171913192627613,0.5925207521032271,0.06756756756756757,0.5844282238442823,0.0923370458659606,0.07404461190333346,0.27431183007825344,0.13412477735580947
860,0.0049574197519055225,0.00010959027454015634,21,0.8244561140285072,0.006036822359465875,0.5827665707650084,0.04025907818431149,0.024949586006584226,0.5576124640225449,0.0608108108108108,0.6588807785888079,0.0675454924601623,0.06289822053669752,0.30003879792200966,0.13404039375229115
3343,0.0043795815099744615,0.00011508295647067745,20,0.8009502375593899,0.017282482446302812,0.757113514664797,0.02958007592905424,0.026328043522932974,0.7424704104686026,0.05405405405405406,0.6131386861313869,0.19337222768186918,0.07243859052183603,0.27768790688498723,0.1340133854307814
762,0.006367297437667795,5.261181455177837e-05,16,0.8507126781695424,0.0154598724407628,0.2625962521932092,0.06631496354000668,0.010650125845871012,0.21813976504491395,0.02702702702702703,0.7099756690997568,0.17297919918833046,0.06253996408942754,0.300206483856119,0.13383992001943495
2366,0.006071369608926035,8.309957281891804e-05,19,0.7794448612153039,0.024708630906227044,0.5324693252931407,0.06084593480288882,0.018301411697039017,0.5042829057185751,0.047297297297297314,0.5712895377128956,0.2764627718356711,0.08103526826855731,0.25689419346353665,0.1337929458270511
2696,0.00603870899807715,8.679992879110241e-05,19,0.8147036759189797,0.017236782041879492,0.38956506447005235,0.060242335539974455,0.019230062503247193,0.35276325413619974,0.047297297297297314,0.6399026763990269,0.19286088973972126,0.06919562726875489,0.2843394489379891,0.13373877376952514
1039,0.007567410590280167,4.2230821150194107e-05,17,0.7919479869967492,0.023496447270957076,0.27510624176458565,0.08849420010365461,0.008044885170625328,0.23140395500143807,0.033783783783783786,0.5956204379562043,0.26289975213407696,0.0802251709701561,0.25851844545275204,0.13371315331493488
3674,0.004385727747759804,0.00011099670081229164,21,0.843710927731933,0.0,0.6338049254971945,0.0296936642698876,0.02530254634372709,0.611727811471367,0.0608108108108108,0.6963503649635038,0.0,0.055993353038619034,0.315026632471888,0.1337033368685997
2139,0.004903377191865436,9.739738302334762e-05,21,0.7974493623405852,0.014085962855775415,0.6825082545928561,0.039260320091355765,0.021889626742608553,0.6633673596064087,0.0608108108108108,0.6063260340632605,0.15760664157642798,0.07117178013673786,0.2790169001117907,0.13352531612925372
638,0.005292495719482288,0.00011063248025506848,21,0.7894473618404602,0.016098036716183865,0.6098233715273658,0.046451601893847665,0.02521114062042766,0.586300461153165,0.0608108108108108,0.5907542579075428,0.18011956504425275,0.07375530463230778,0.27278818964950363,0.13346517013746653
640,0.006210421354506028,7.14788015545851e-05,19,0.816454113528382,0.010038744115351503,0.4319617230921412,0.06341574378556145,0.0153850331960233,0.39771591618893215,0.047297297297297314,0.64330900243309,0.11232265496262969,0.06816688478772194,0.28570197935161434,0.13342741315688966
3114,0.004912473119714066,7.648173701409866e-05,19,0.7784446111527882,0.009097613358366046,0.9427504205398979,0.039428421520026465,0.016640582684453235,0.9392989664334017,0.047297297297297314,0.5693430656934307,0.10179242288609523,0.0807037971833267,0.2561156046557507,0.13332733942505387
2224,0.007910193412957347,5.091714612920153e-05,21,0.765441360340085,0.018585362080180672,0.26700775532865406,0.09482915385160987,0.010224827520868913,0.22281722822331884,0.0608108108108108,0.5440389294403895,0.20795003720588212,0.08150330383868665,0.25410205826264226,0.13328293016587334
3582,0.005779289496007608,0.00012797165363998038,29,0.7981995498874719,0.019798930432780658,0.11970558220367439,0.05544801552681606,0.029562623954442303,0.06663452365823802,0.11486486486486486,0.6077858880778589,0.22152855039202904,0.05654575020493568,0.3120332741500625,0.13319200738847373
1494,0.005092447081373134,7.790499662239565e-05,18,0.857214303575894,0.011876570512107158,0.4043967504946911,0.04275451211593768,0.016997767558725833,0.36848911063542994,0.04054054054054054,0.7226277372262776,0.13288593836461632,0.055820789987182665,0.31337541921483536,0.13308717875547846
1233,0.0062498998832739,0.00012674355187036667,21,0.8487121780445112,0.005398996773543053,0.1120811464826894,0.06414534467929503,0.029254416390891536,0.05855042709385333,0.0608108108108108,0.7060827250608274,0.060408916172259,0.05321149888815009,0.3189195765108175,0.1329239221749503
2229,0.006960071121271571,6.225687677756033e-05,18,0.7756939234808702,0.05094884670563073,0.13110676716642874,0.07726998701319715,0.013070675349548378,0.07872306155929726,0.04054054054054054,0.5639902676399028,0.570062316909658,0.08272246373623057,0.24992043138028544,0.13288185402944702
3697,0.005835231622256705,7.022692422219324e-05,18,0.8232058014503626,0.0,0.591351168430915,0.056481879416442914,0.015070858856381817,0.566714608631958,0.04054054054054054,0.6564476885644769,0.0,0.06674611573837819,0.28690339975011514,0.13279330094189926
3204,0.005457968310718746,6.133388774260794e-05,20,0.7509377344336085,0.030123087190293447,0.7538777666740349,0.04950969332284696,0.012839039658854584,0.7390395861856542,0.05405405405405406,0.515815085158151,0.33704466315765524,0.08736174035853003,0.23875846649569285,0.13278075819967888
1929,0.006827899277228579,8.618553979712126e-05,25,0.770942735683921,0.03558823258525338,0.08144330770436839,0.07482732517776775,0.019075873868728006,0.02606549886155135,0.08783783783783783,0.5547445255474454,0.39819371063461595,0.0718321177420874,0.27460051292168086,0.13266263629596545
3173,0.00623340639047412,6.678204516376288e-05,18,0.8094523630907727,0.007777155427529219,0.5109980742489534,0.06384052918937991,0.01420632319036789,0.48151719909433044,0.04054054054054054,0.6296836982968371,0.08701793129095214,0.07099297099000244,0.27619780364305924,0.13255442078591947
2937,0.005966316377001072,9.407237583419474e-05,22,0.7711927981995499,0.01827443757092772,0.5195690431893166,0.05890445080401118,0.021055174427732463,0.4906048933316277,0.06756756756756757,0.5552311435523115,0.2044711292896182,0.07641302394178873,0.26263299796146516,0.13227901614769166
2096,0.006356666216159462,4.076982642567946e-05,20,0.7809452363090773,0.03573908390084861,0.3285763259491961,0.06611848841907281,0.007678230194999967,0.288097635645168,0.05405405405405406,0.5742092457420925,0.39988157318769674,0.07637352255158691,0.2621161307292694,0.13209630500489167
2289,0.006059786891425542,6.139628791207116e-05,20,0.7369342335583896,0.014449712474942112,0.8604040782186675,0.06063187512782057,0.012854699765102505,0.8519881401100204,0.05405405405405406,0.48856447688564486,0.16167660515922005,0.09091877226968512,0.22785822318669038,0.1320006075447867
910,0.005574685157134767,7.949523334319422e-05,19,0.8024506126531633,0.021058673139458337,0.4838286965698279,0.051666732050394355,0.017396857436546342,0.4527098380265774,0.047297297297297314,0.616058394160584,0.2356237045027374,0.07063577358766625,0.274801736042612,0.13188556232414997
611,0.007503015360606193,5.5711703746166975e-05,18,0.7974493623405852,0.016492151514468412,0.22409408700256683,0.08730411479428143,0.011428081972569183,0.1773163870626764,0.04054054054054054,0.6063260340632605,0.18452928203621052,0.07390317692328396,0.26685473794962855,0.13178864523118733
2730,0.005422079200578969,0.00011306083603984509,20,0.8254563640910227,0.007135272482364415,0.4336952235963445,0.04884642831144679,0.025820567003793118,0.3995539257129443,0.05405405405405406,0.6608272506082725,0.07983595755522471,0.06102352125141446,0.29676333267574145,0.13174546467871256
2104,0.006482845355693217,7.700716343196814e-05,18,0.8229557389347337,0.010908308109800646,0.3024969505839399,0.06845039935515818,0.016772445043162883,0.2604459907881857,0.04054054054054054,0.655961070559611,0.1220521326138306,0.06522687929614458,0.28670875254816874,0.13167144127175184
2622,0.005750597414919605,8.936279718822113e-05,20,0.7994498624656164,0.01089234113104077,0.51131520329685,0.05491775848182912,0.019873246516104424,0.4818534471709601,0.05405405405405406,0.61021897810219,0.12187347944512411,0.06909897537473302,0.2765200236733084,0.13132528986430564
2389,0.004925357002586071,7.689316130003333e-05,18,0.7824456114028507,0.0046101774042950515,0.9391327282630063,0.03966652797311759,0.01674383477633274,0.9354631712641768,0.04054054054054054,0.5771289537712897,0.051582883271949334,0.07817536994357668,0.2551759058328402,0.13127553071035575
3800,0.004489806998395717,0.00012651666526955892,22,0.8192048012003,0.0,0.6409873286696561,0.031617148164882224,0.029197476348814023,0.6193432262948816,0.06756756756756757,0.6486618004866179,0.0,0.05869669311831762,0.30000526073518774,0.13108926340337865
3801,0.005185877777851922,9.040377314099183e-05,19,0.8727181795448862,0.013189982232159584,0.16636704560229365,0.044481200566104794,0.020134492505693144,0.11610910640168176,0.047297297297297314,0.7527980535279805,0.14758159050597555,0.045913602936753686,0.32949759978957055,0.13098880199259874
2153,0.005811054007372116,8.952006381182998e-05,17,0.8129532383095774,0.00505514705882353,0.5627071052537843,0.056035054015935636,0.01991271455050485,0.5363436564468769,0.033783783783783786,0.6364963503649638,0.05656161092952672,0.06924011014353301,0.2748688104162558,0.13092872022534985
880,0.005926447554973637,3.068920533613048e-05,18,0.8027006751687922,0.0356550028223955,0.3307896344103574,0.05816763691830746,0.005148371724015437,0.29044437971667364,0.04054054054054054,0.6165450121654502,0.39894079714485164,0.07091435251126538,0.2709423291905044,0.13092274551503708
1486,0.0059491404382501925,4.359910443925335e-05,18,0.7826956739184796,0.017290004230265714,0.6243356819785462,0.058587023061527695,0.00838827304710467,0.6016876876120059,0.04054054054054054,0.5776155717761559,0.1934563882835401,0.07742589954582532,0.2553705530347867,0.13080929559251372
3243,0.005369515757915371,0.00010733895902611851,18,0.8654663665916479,0.0,0.30884227948008197,0.04787500571942039,0.02438459010271554,0.2671738659262774,0.04054054054054054,0.7386861313868612,0.0,0.04939907375878076,0.3197987768790689,0.1305189846948672
3101,0.005821171397385745,6.275444072803807e-05,18,0.7594398599649912,0.014842779781671096,0.7875197877831795,0.05622203304039721,0.013195545272124643,0.7747098124450027,0.04054054054054054,0.532360097323601,0.16607460185716297,0.084731104120984,0.23726836325376474,0.1304922818608182
2409,0.007091886563891094,6.897818460796279e-05,18,0.8184546136534133,0.013010118297003544,0.15769108391878556,0.07970606221013704,0.014757471966521421,0.10691008963440288,0.04054054054054054,0.6472019464720195,0.14556910821769228,0.0648748388086434,0.28320510291313217,0.13037391803999004
1264,0.005153743172971668,8.421634920035446e-05,17,0.865216304076019,0.009437714488784934,0.3162659698112243,0.04388732239556139,0.018581680756224413,0.27504511459270203,0.033783783783783786,0.7381995133819953,0.10559778553758697,0.0509390426707186,0.3155500756230684,0.13032235255642355
2736,0.005364124540253904,8.801178247335913e-05,19,0.8082020505126282,0.008051827002578034,0.5709234665512247,0.047775370871140026,0.019534192405206253,0.5450553645085721,0.047297297297297314,0.6272506082725061,0.09009120820664429,0.0662828088800067,0.2792786216873808,0.13018155272221893
1511,0.005294116058116212,8.716604334852834e-05,18,0.8499624906226556,0.0033936651583710404,0.40542263611491813,0.04648154729840954,0.019321943549685392,0.36957684469489654,0.04054054054054054,0.7085158150851582,0.03797143111352842,0.05406292523437259,0.30773065035838765,0.1301632427715771
2503,0.006109825720471025,8.000251545710317e-05,19,0.8157039259814953,0.010206657133193865,0.3558000373968941,0.06155664045045025,0.017524166254291908,0.31696260614762817,0.047297297297297314,0.6418491484184915,0.11420141945250245,0.06374943542656425,0.285118037745775,0.13016001612232747
3613,0.0058065915878736715,0.00011088365496736722,27,0.808452113028257,0.004125207640050109,0.21862969461323006,0.0559525842442422,0.02527417606913279,0.17152255820010187,0.10135135135135137,0.6277372262773723,0.04615659778537229,0.052037761166558866,0.3119057013217597,0.12999814321311912
2600,0.005600469322902933,0.00013200766827847508,21,0.8509627406851713,0.005137195630188595,0.14919577748104076,0.052143248044676745,0.030575512518699426,0.0979026194293953,0.0608108108108108,0.710462287104623,0.05747964542325604,0.048227715825048444,0.3206714013283357,0.12996082147603463
3796,0.005849396261616091,8.781888380915556e-05,25,0.7854463615903976,0.01090247974142661,0.37719291846751457,0.05674365547189796,0.019485782062694426,0.3396452180410302,0.08783783783783783,0.5829683698296838,0.12198691949530209,0.06297353477876373,0.28589005063457623,0.12984848953550748
3825,0.004579529839889489,7.319373881749452e-05,16,0.8127031757939485,0.010866960320575759,0.7813558170539746,0.03327531191579298,0.01581541824107537,0.768174229167963,0.02702702702702703,0.6360097323600974,0.12158949571331709,0.06919799886586239,0.2706201091602552,0.12962463195418022
3947,0.006259170586074296,5.8868293922844396e-05,23,0.7726931732933233,0.014885674576121619,0.4252926932832921,0.06431667611589639,0.012220267922914353,0.39064482490579505,0.07432432432432434,0.5581508515815085,0.1665545480677045,0.07011605469508711,0.267854935227198,0.12943771885472038
453,0.007325451435005195,5.0254415287027874e-05,18,0.8012003000750187,0.0196364290419665,0.14657528273928175,0.08402256396509347,0.01005850689239157,0.09512414069154773,0.04054054054054054,0.613625304136253,0.2197103361371748,0.06917281428820968,0.26977444597882555,0.12935330379539442
3464,0.005245102372089547,0.00012995403924497936,22,0.8349587396849212,0.0,0.3319754235443953,0.04557572759726267,0.03006012851998577,0.2917016575291387,0.06756756756756757,0.6793187347931874,0.0,0.05094855799081027,0.3122680344578155,0.12934440093091182
2476,0.00515072272019434,6.359863254413085e-05,15,0.8072018004501126,0.00984412955465587,0.736045814649676,0.04383150154522585,0.013407405811084122,0.7201325840976663,0.02027027027027027,0.6253041362530415,0.11014512917847398,0.07183500833426776,0.26228381666337874,0.12896965083300105
1423,0.00590493687147706,9.045633192214575e-05,18,0.8197049262315579,0.004866969500324465,0.41293621932650626,0.057770098955426376,0.020147682791940954,0.37754340569033384,0.04054054054054054,0.6496350364963505,0.05445610821602714,0.062306339906156166,0.2841783389228645,0.12886793961116866
1994,0.007334517565629758,6.390178464895045e-05,20,0.7674418604651163,0.03486660228688391,0.09686562881744598,0.08419011471262208,0.013483485639257583,0.042417598569326365,0.05405405405405406,0.5479318734793189,0.39011945053963243,0.07618596697479847,0.25160518182416003,0.12881173142960695
2932,0.004871168371567958,8.068631984012402e-05,21,0.8092023005751438,0.02354199545061521,0.4121425354785896,0.03866507034906374,0.017695775552520082,0.37670187234898883,0.0608108108108108,0.6291970802919707,0.26340938684626103,0.060513337834956764,0.2881653186032748,0.1288089320654522
2711,0.004871103509928043,0.00015279151881835378,23,0.8277069267316829,0.0022778132992327367,0.35050047108356824,0.03866387164404792,0.035791480848517986,0.31134354037094775,0.07432432432432434,0.6652068126520682,0.025486259470221526,0.05077725723304261,0.31067731965542184,0.12874727595975638
1611,0.0053937474653884005,6.622269112522937e-05,18,0.8017004251062766,0.019092517425905235,0.5121038906640998,0.04832283080259322,0.014065946269135281,0.48268968280455715,0.04054054054054054,0.6145985401459856,0.21362455527863197,0.06802919426645597,0.27016374038271856,0.12866955810133474
2740,0.006666939937719515,7.487648077668842e-05,19,0.778944736184046,0.01538088348433176,0.3792883086187869,0.07185264294857205,0.01623772347029992,0.3418669347611703,0.047297297297297314,0.570316301703163,0.17209539846613708,0.07368101947159858,0.25650489905964363,0.12852818334801208
2180,0.006171310851011568,8.556595749977752e-05,17,0.8507126781695424,0.003094606542882405,0.20978582952714686,0.06269294435015924,0.018920381909504166,0.16214551549495979,0.033783783783783786,0.7099756690997568,0.03462528967440523,0.05313042144141504,0.30426053791017305,0.12846945638204244
415,0.006081229658902938,0.00011430103262568036,18,0.8307076769192298,0.006122010410041114,0.2474073986744938,0.06102815793784163,0.026131809913380728,0.20203520819100335,0.04054054054054054,0.6710462287104623,0.06849865432002772,0.057983130862270756,0.29274281580850925,0.1284110363461423
3555,0.005100224798301683,0.0001146667631308347,20,0.7689422355588897,0.013630590629395152,0.6915409917537292,0.04289825174857805,0.02622359457707783,0.6729446610778113,0.05405405405405406,0.5508515815085159,0.1525115204262577,0.07487883849747362,0.2527730650358388,0.12824710645898316
2122,0.00540360239588055,7.042114039574872e-05,23,0.8207051762940735,0.024821695351174185,0.1452053323629341,0.048504959324581244,0.015119599844412893,0.09367159895126811,0.07432432432432434,0.6515815085158151,0.27772784030363995,0.05220882751081801,0.30522719800092063,0.1281143386578488
3642,0.0038613470323199833,0.0001297057134758884,19,0.8069517379344836,0.0049464764879879625,0.8096722692471086,0.020002608129191142,0.02999780804936023,0.7981978194069145,0.047297297297297314,0.6248175182481753,0.05534570514566583,0.06367808351995177,0.2783053856776485,0.1280662741672608
2940,0.006940651390405506,6.0563841465394253e-05,19,0.7829457364341085,0.02591988470853851,0.19251689316152348,0.07691109185073411,0.012645786874115075,0.14383547206975553,0.047297297297297314,0.5781021897810218,0.290015387715296,0.07163293416192756,0.2596192542907871,0.12802883020058542
1962,0.006177897052996331,7.254889945467609e-05,20,0.8062015503875969,0.011906498637186243,0.3019394104362499,0.06281466364934202,0.015653587704052035,0.25985483774324075,0.05405405405405406,0.6233576642335766,0.13322080161327665,0.06203865646864669,0.2817754981258631,0.1279597089658116
3225,0.005322539312376055,6.761352422769288e-05,22,0.8407101775443862,0.004487423648744627,0.2808130390923974,0.0470068361670179,0.014414993304505045,0.2374548028752585,0.06756756756756757,0.6905109489051097,0.0502094019308947,0.04691180993186991,0.31674492010258437,0.12786174298308425
3267,0.005980530086979945,9.351015679794505e-05,21,0.789697424356089,0.005547295235954334,0.4484612597780221,0.059167133731352066,0.020914078499339753,0.41521017448127395,0.0608108108108108,0.5912408759124089,0.06206821506796829,0.06563842326607527,0.2729828368514501,0.1278417473416877
117,0.0053752312159680805,0.00012644553604295407,19,0.8049512378094523,0.005864197530864197,0.4892048259858402,0.0479806328396171,0.029179625576042947,0.45841008273085804,0.047297297297297314,0.6209245742092456,0.06561400792004356,0.06374347190912823,0.2767482080620766,0.12764489275501273
1093,0.005575141858810009,6.525952046931404e-05,16,0.8224556139034759,0.0,0.580249738924274,0.0516751723332728,0.013824226495995772,0.5549438977992355,0.02702702702702703,0.6549878345498784,0.0,0.06289956623872418,0.2782113500361676,0.1274931013779572
1670,0.005709386002374509,0.00010138407771088101,22,0.8097024256064016,0.011969096769308,0.25602304089412764,0.05415613224186156,0.022890137845733117,0.2111702689635679,0.06756756756756757,0.6301703163017033,0.1339212067949233,0.056615294486761426,0.2926086670612219,0.12741330625909958
3344,0.00521244564551955,8.094303271942884e-05,18,0.8594648662165542,0.010675981563727994,0.21701558204576565,0.044972200119529675,0.017760200873792542,0.16981113425494945,0.04054054054054054,0.727007299270073,0.11945265062949832,0.04677456957807796,0.3151272440323536,0.12728037191436065
2759,0.006327834838460024,8.96914240678427e-05,21,0.776194048512128,0.03269181206873882,0.1584330662108319,0.06558565703974847,0.019955719558967404,0.10769680444418964,0.0608108108108108,0.5649635036496351,0.3657859075703225,0.06901224569226491,0.2624718879463405,0.1270501383684876
2948,0.005695256256817102,8.794025057431435e-05,22,0.819454863715929,0.017669715570118375,0.14639320797961844,0.053895001057173104,0.019516240576728974,0.09493108903593417,0.06756756756756757,0.6491484184914843,0.19770494620289641,0.05282367456926409,0.30019990793713425,0.12703654457962513
3668,0.005350521461452224,0.00011785724198856152,20,0.8269567391847962,0.010981865572315883,0.26096651028282014,0.04752397299079878,0.027024285317560605,0.2164117694973421,0.05405405405405406,0.6637469586374697,0.12287516081208807,0.05358601590521896,0.29793121588742033,0.12688957589987937
3884,0.006647876472339632,7.073712174770218e-05,21,0.8157039259814953,0.005983571163524241,0.1456942540536562,0.0715003319123477,0.0151988993332848,0.0941899966799474,0.0608108108108108,0.6418491484184915,0.0669496693532706,0.05551685224905496,0.2932261458538831,0.12682964033050342
3533,0.003921258252629198,9.231083342966475e-05,22,0.8397099274818705,0.008204120168814513,0.47430513781801553,0.02110982466553394,0.0206130932370488,0.44261212438537745,0.06756756756756757,0.6885644768856448,0.09179520350404285,0.045570189164906016,0.31596633129479845,0.12668903180387375
1504,0.00539688384062741,2.8953295117945478e-05,14,0.7444361090272568,0.025590104004685147,0.9288209355128229,0.04838079401066816,0.0047127232524250395,0.9245297026908939,0.013513513513513514,0.5031630170316302,0.2863254994397687,0.09098505348866154,0.20937331492076022,0.12650153191829114
2288,0.00605785543806781,5.70007667329429e-05,20,0.8122030507626907,0.016319030168115534,0.22289088544544905,0.06059618002620492,0.011751588519215268,0.17604064706956626,0.05405405405405406,0.6350364963503651,0.18259224200116034,0.05781482902502387,0.28644703097257845,0.12640448960929024
3230,0.0048340103668046315,7.967266017200111e-05,22,0.830207551887972,0.014950596409017742,0.2784528419109318,0.03797835495386536,0.017441384927645315,0.23495231447819037,0.06756756756756757,0.67007299270073,0.16728095293988182,0.04813109182151642,0.3085697376208325,0.12626268556131123
1882,0.005675441696586998,9.279710277236963e-05,20,0.8082020505126282,0.008737234447010307,0.3531617534074679,0.05352880907119952,0.02073512863594872,0.31416526568660375,0.05405405405405406,0.6272506082725061,0.09776017386660706,0.058934096011164866,0.2833326757414349,0.12625366993024587
3609,0.004776318574435408,0.00011537513347498447,22,0.8317079269817454,0.007647050176761552,0.30346815612549544,0.036912155564289,0.026401369011789938,0.26147574822455455,0.06756756756756757,0.6729927007299271,0.08556219469453315,0.04741960118806477,0.30973762083251144,0.12611500708139878
3256,0.005604842389346722,8.890122657782154e-05,18,0.7966991747936985,0.0,0.5937628088887985,0.052224066486633004,0.0197574095742827,0.569271641710019,0.04054054054054054,0.604866180048662,0.0,0.06572524484976557,0.26627079634378914,0.12588891029797264
3568,0.0044219800967982845,7.834738773878874e-05,21,0.7994498624656164,0.0026675485008818343,0.7111780733307478,0.030363642282845944,0.01710879116563986,0.693765620099656,0.0608108108108108,0.61021897810219,0.029846973527538616,0.05953145240075926,0.2805740777273625,0.12584423999874023
2077,0.005472355416923135,0.00011498930443637988,18,0.8562140535133783,0.0,0.2081968666149519,0.049775580777941385,0.02630454036869397,0.1604607574237421,0.04054054054054054,0.7206812652068127,0.0,0.04577974844856012,0.31259683040704944,0.12582487303610693
3553,0.004694597148002442,0.00011733087458618596,19,0.8184546136534133,0.0,0.5673839245190937,0.035401865601021744,0.026892186806970766,0.541302431094406,0.047297297297297314,0.6472019464720195,0.0,0.05637389695742458,0.2872591569671862,0.12563947496035305
913,0.005740760495408289,6.813187824057091e-05,20,0.794948737184296,0.014311171521879228,0.38215450439119936,0.0547359628199583,0.014545080754355516,0.34490592731675584,0.05405405405405406,0.6014598540145984,0.16012648220656112,0.06245672239444748,0.27301637403827184,0.12562461788759477
1268,0.005666920543906999,4.908491543812768e-05,17,0.7826956739184796,0.02997336684495977,0.43416949729842047,0.05337133003626581,0.00976500621686051,0.400056792357223,0.033783783783783786,0.5776155717761559,0.33536945493473785,0.07172361225141569,0.2513164989807326,0.12560147827021076
3765,0.005566965933339881,9.532190612571239e-05,23,0.8122030507626907,0.015654909523706833,0.15453883302744492,0.05152407342669555,0.021368759747988672,0.1035677963115505,0.07432432432432434,0.6350364963503651,0.17516145253802382,0.05126153442289265,0.2986091931347406,0.12546583203644704
2284,0.005633427871194383,0.00010759016142956258,19,0.7891972993248312,0.008378401651706736,0.47332539600633106,0.05275235347590985,0.024447632500861374,0.44157331604549954,0.047297297297297314,0.5902676399026764,0.09374522420826051,0.06575162884849232,0.26448543433944893,0.1253717704957793
3789,0.005303224430201146,9.271783659410611e-05,19,0.8314578644661166,0.0031593406593406594,0.3489766901987273,0.04664987870844512,0.020715235792962045,0.3097278940114259,0.047297297297297314,0.672506082725061,0.035349594203308604,0.051458372373692406,0.2973808114684028,0.1252351041021055
3491,0.00494971605720906,0.00012959462202277044,22,0.8457114278569643,0.00990221867531498,0.11054001007279418,0.04011670655317403,0.029969928253936132,0.05691637888197168,0.06756756756756757,0.7002433090024333,0.11079508341397422,0.041446575522882556,0.32063786414151385,0.12520396210847196
861,0.0061461501438000304,8.779141055082333e-05,21,0.8124531132783196,0.006807563781247992,0.19328978020483173,0.062227950465092115,0.01947888730346284,0.14465495481183815,0.0608108108108108,0.6355231143552312,0.07616925274227285,0.054221646847799676,0.29069573222857903,0.12516387246203348
3871,0.004656708141353364,4.60189588508871e-05,17,0.8052013003250813,0.011774143543969462,0.6854560609883135,0.034701640593236195,0.008995565904106087,0.6664928829141072,0.033783783783783786,0.621411192214112,0.13173989172085288,0.06343129285892155,0.2688347471559151,0.12505232914801961
2805,0.00541111310999597,8.706862931186134e-05,19,0.7974493623405852,0.00673418535487501,0.5015953803344594,0.048643764490381845,0.019297496273702537,0.4715476369717315,0.047297297297297314,0.6063260340632605,0.07534822776419922,0.06232030081313641,0.27090879200368256,0.12489684817030025
2187,0.0055148850801480884,5.3435153890314336e-05,22,0.7609402350587647,0.0185996500970513,0.533376624134327,0.050561569548737896,0.010856753193688843,0.5052449036569558,0.06756756756756757,0.5352798053527982,0.20810990461266318,0.06926170810083035,0.25465246268165986,0.1248789344750792
1638,0.0058071282274351444,5.635733198215863e-05,23,0.7746936734183546,0.039248730510093706,0.13041193627285755,0.0559625018555586,0.01159011048722327,0.07798634080446326,0.07432432432432434,0.5620437956204382,0.4391507109006662,0.06291138684475861,0.2694121128427699,0.12486160464416199
2878,0.005238525060253566,0.00010147842103566295,19,0.8254563640910227,0.002818828680897646,0.37737845024760697,0.045454172596514984,0.022913814488001505,0.33984193513340477,0.047297297297297314,0.6608272506082725,0.03153963460818272,0.052715726391388815,0.2927092786216874,0.12471379206047838
3247,0.0055978767421527905,0.00011779070612144709,19,0.7989497374343586,0.015979376752148243,0.3038809697317208,0.0520953346778058,0.027007587306044405,0.26191344947589207,0.047297297297297314,0.6092457420924574,0.17879188878862737,0.06139474391172277,0.27207667521536133,0.12459932330281434
